02:01:37.994646,959,futex(0xb7f5cec8, FUTEX_WAIT_PRIVATE, 0, NULL <unfinished ...>
02:01:38.031780,958,futex(0xb7f597e0, FUTEX_WAIT_PRIVATE, 0, NULL <unfinished ...>
02:01:38.032581,957,futex(0xb7f54b90, FUTEX_WAIT_PRIVATE, 0, NULL <unfinished ...>
02:01:38.032808,59,select(24, [9 23], NULL, NULL, NULL) = 1 (in [23])
02:01:39.842025,59,ioctl(23, FIONREAD, [194]) = 0
02:01:39.843884,59,recvmsg(23, {msg_name(0)=NULL, msg_iov(1)=[{"9\n--runtime-init\n--setuid=10050\n"..., 4217}], msg_controllen=0, msg_flags=0}, MSG_NOSIGNAL) = 194
02:01:39.845438,59,ioctl(23, FIONREAD, [0]) = 0
02:01:39.846531,59,futex(0xb7f54b90, FUTEX_WAKE_PRIVATE, 1 <unfinished ...>
02:01:39.846834,957,<... futex resumed> ) = 0
02:01:39.847313,59,<... futex resumed> ) = 1
02:01:39.847508,957,futex(0xb7f54b80, FUTEX_WAIT_PRIVATE, 2, NULL <unfinished ...>
02:01:39.847754,59,futex(0xb7f54b80, FUTEX_WAKE_PRIVATE, 1 <unfinished ...>
02:01:39.847924,957,<... futex resumed> ) = -1 EAGAIN (Try again)
02:01:39.878952,957,futex(0xb7f54b80, FUTEX_WAKE_PRIVATE, 1) = 0
02:01:39.881555,957,futex(0xb690357c, FUTEX_WAIT_PRIVATE, 2, NULL <unfinished ...>
02:01:39.881785,59,<... futex resumed> ) = 0
02:01:39.881940,59,futex(0xb690357c, FUTEX_WAKE_PRIVATE, 1 <unfinished ...>
02:01:39.882121,957,<... futex resumed> ) = 0
02:01:39.882280,957,futex(0xb690357c, FUTEX_WAKE_PRIVATE, 1) = 0
02:01:39.882505,957,munmap(0xb0f6f000, 32768) = 0
02:01:39.882981,957,sigprocmask(SIG_SETMASK, ~[SEGV], NULL) = 0
02:01:39.883700,957,munmap(0xaf506000, 1048576) = 0
02:01:39.884084,957,exit(0) = ?
02:01:39.884800,59,<... futex resumed> ) = 1
02:01:39.885132,59,futex(0xb7f597e0, FUTEX_WAKE_PRIVATE, 1 <unfinished ...>
02:01:39.886288,958,<... futex resumed> ) = 0
02:01:39.886524,958,futex(0xb7f597d0, FUTEX_WAIT_PRIVATE, 2, NULL <unfinished ...>
02:01:39.886657,59,<... futex resumed> ) = 1
02:01:39.886799,59,futex(0xb7f597d0, FUTEX_WAKE_PRIVATE, 1 <unfinished ...>
02:01:39.886939,958,<... futex resumed> ) = 0
02:01:39.887771,958,futex(0xb7f597d0, FUTEX_WAKE_PRIVATE, 1) = 0
02:01:39.888475,59,<... futex resumed> ) = 1
02:01:39.888895,59,futex(0xb7e26da0, FUTEX_WAIT_PRIVATE, -134, NULL <unfinished ...>
02:01:39.893751,958,futex(0xb7e26da0, FUTEX_WAKE_PRIVATE, 1 <unfinished ...>
02:01:39.895907,59,<... futex resumed> ) = 0
02:01:39.896187,59,futex(0xb7e26d90, FUTEX_WAIT_PRIVATE, 2, NULL <unfinished ...>
02:01:39.897367,958,<... futex resumed> ) = 1
02:01:39.897963,958,futex(0xb7e26d90, FUTEX_WAKE_PRIVATE, 1) = 1
02:01:39.908759,958,munmap(0xaf4fe000, 32768) = 0
02:01:39.909117,958,sigprocmask(SIG_SETMASK, ~[SEGV], NULL) = 0
02:01:39.909374,958,munmap(0xaf3fe000, 1048576) = 0
02:01:39.909628,958,exit(0) = ?
02:01:39.910872,59,<... futex resumed> ) = 0
02:01:39.912364,59,futex(0xb7e26d90, FUTEX_WAKE_PRIVATE, 1) = 0
02:01:39.912724,59,futex(0xb7f5cec8, FUTEX_WAKE_PRIVATE, 1 <unfinished ...>
02:01:39.912870,959,<... futex resumed> ) = 0
02:01:39.913688,959,futex(0xb7f5ceb8, FUTEX_WAIT_PRIVATE, 2, NULL <unfinished ...>
02:01:39.913864,59,<... futex resumed> ) = 1
02:01:39.914059,59,futex(0xb7f5ceb8, FUTEX_WAKE_PRIVATE, 1 <unfinished ...>
02:01:39.914200,959,<... futex resumed> ) = 0
02:01:39.914337,959,futex(0xb7f5ceb8, FUTEX_WAKE_PRIVATE, 1) = 0
02:01:39.914746,959,futex(0xb690357c, FUTEX_WAIT_PRIVATE, 2, NULL <unfinished ...>
02:01:39.914878,59,<... futex resumed> ) = 1
02:01:39.915032,59,futex(0xb690357c, FUTEX_WAKE_PRIVATE, 1 <unfinished ...>
02:01:39.915168,959,<... futex resumed> ) = 0
02:01:39.915311,959,futex(0xb690357c, FUTEX_WAKE_PRIVATE, 1) = 0
02:01:39.915525,959,munmap(0xaf3f6000, 32768) = 0
02:01:39.915799,959,sigprocmask(SIG_SETMASK, ~[SEGV], NULL) = 0
02:01:39.916106,959,munmap(0xaf2f6000, 1048576) = 0
02:01:39.916382,959,exit(0) = ?
02:01:39.917480,59,<... futex resumed> ) = 1
02:01:39.917923,59,open("/proc/self/task", O_RDONLY|O_DIRECTORY) = 24
02:01:39.929072,59,getdents64(24, /* 3 entries */, 4200) = 72
02:01:39.929744,59,getdents64(24, /* 0 entries */, 4200) = 0
02:01:39.930066,59,close(24) = 0
02:01:39.930492,59,sigaction(SIGCHLD, {0xb68bb3dd, [], 0}, NULL, 0) = 0
02:01:39.930937,59,fork() = 993
02:01:39.938946,993,gettid() = 993
02:01:39.939745,993,getuid32() = 0
02:01:39.940182,993,open("/acct/uid/0/tasks", O_RDWR|O_CREAT, 0666) = 24
02:01:39.941006,993,write(24, "0", 1) = 1
02:01:39.941386,993,close(24) = 0
02:01:39.941893,993,prctl(PR_SET_KEEPCAPS, 1) = 0
02:01:39.942350,993,setgroups32(4, [3003, 1015, 1006, 1028]) = 0
02:01:39.942861,993,setgid32(10050) = 0
02:01:39.943312,993,open("/acct/uid/10050/tasks", O_RDWR|O_CREAT, 0666) = 24
02:01:39.943756,993,write(24, "0", 1) = 1
02:01:39.944085,993,close(24) = 0
02:01:39.944355,993,setuid32(10050) = 0
02:01:39.944797,993,personality(0xffffffff /* PER_??? */) = 8388608
02:01:39.945175,993,personality(0x840000 /* PER_??? */) = 8388608
02:01:39.945425,993,capset(0xbe9cf794, 0xbe9cf7a4) = 0
02:01:39.945838,993,gettid() = 993
02:01:39.946168,993,access("/dev/cpuctl/tasks", F_OK) = 0
02:01:39.946569,993,open("/dev/cpuctl/apps/tasks", O_WRONLY) = 24
02:01:39.947036,993,open("/dev/cpuctl/apps/bg_non_interactive/tasks", O_WRONLY) = 25
02:01:39.947420,993,futex(0xb6f5829c, FUTEX_WAKE_PRIVATE, 2147483647) = 0
02:01:39.947732,993,write(24, "993", 3) = 3
02:01:39.958230,59,mmap2(NULL, 32768, PROT_READ|PROT_WRITE, MAP_PRIVATE|MAP_ANONYMOUS, -1, 0) = 0xb0f6f000
